-9.99999,1.11111,"CA   ROB USO COMERCIAL PROHIBIDO" 
-2.48472,43.18083,"CA 4MOT Av. De Otaola EIBAR" 
-2.48000,43.18056,"CA 4MOT Eibar Gi-2639" 
-2.53167,43.18250,"CA 4MOT N-634 Barrio De Areitio" 
-2.49000,43.17917,"CA 4MOT N-634 EIBAR" 
2.02030,41.60204,"CA 7600 carretera de terrassa a Talamanca a la altura de la rotonda de mata" 
-3.77647,37.80673,"CA 80 CUST RAFA Dir. Jaen N 323" 
-0.78620,37.84524,"CA A951  N-332 Suelen montar Control de Alcohelemia la Guardia Civil los fi" 
-1.16224,38.02157,"CA A951 N-301 A" 
-1.16571,38.02643,"CA A951 N-301 B" 
-1.15924,38.01733,"CA A951 N-301 C" 
-2.28864,42.43677,"CA AAAA Salida AP-68 Agoncillo" 
-3.82332,37.78243,"CA AAES Jaen La Imora" 
-6.51653,40.59966,"CA AAGU Cl 515 Avda De Bejar. Ciudad Rodrigo" 
-6.53314,40.60927,"CA AAGU Sa 324" 
-0.65441,38.07638,"CA ABEL Rotonda N-332 Km 69.5 Ambas Direcciones GUARDARMAR DEL S" 
-8.52891,42.83649,"CA ABRG AG-59 Covas DIR La Estrada" 
-8.16403,42.67509,"CA ABRG N-525 A Laxe" 
-4.19360,39.96027,"CA ACOP Rielves" 
-2.99641,43.37470,"CA ADRI Getxo " 
-3.04606,43.31899,"CA ADRI Santurzi rotonda" 
-0.23850,39.65750,"CA ADRI V-23 DIR Ambas" 
-4.10398,36.75468,"CA ADSA Detras CC El Ingeniero Torre Del Mar" 
-5.94378,37.39292,"CA AGUS Calle fernandez murube a la altura del nº 12 aprox (Sevilla)" 
-2.41940,42.45003,"CA AHIE Crta Villamediana - Logroño" 
2.11500,41.48537,"CA AIR- BP-1413 Sincroton" 
2.21508,41.40463,"CA AIRT B-10  Besos Selva Mar" 
2.19169,41.42127,"CA AIRT BCN Calle Berenguer Palou" 
-0.02258,40.97306,"CA AIRT CRUCE TE-710. N-420 .N-232" 
-3.57899,38.07137,"CA AJ-AJ Carretera De Linares A Úbeda. N-322 (Jaén)" 
0.64260,41.11000,"CA AKLA  T-720 " 
0.54805,41.22165,"CA AKLA Flix, Tarragona" 
-3.54574,39.96838,"CA ALBE via de servicio A-4, esplanada ITV (To)" 
-3.76982,40.26188,"CA ALEX M-419 Principio Fuenlabrada- Torrejon" 
-3.76939,40.26240,"CA ALEX M-419 Principio Fuenlabrada- Torrejon 2" 
-5.01125,36.47272,"CA ALRE Estepona En Atalaya-Isdabe Glorieta " 
-2.44427,42.46894,"CA AMOS Despues De La Cuesta" 
-2.36748,42.51443,"CA AMOS En El Descampado De Al Lado De Al Rotonda" 
-4.01977,39.94655,"CA AMUA Rtda Bargas DIR Olias" 
-5.93333,37.34444,"CA ANDO A-376 DIR Utrera surtidor Montequinto37" 
-5.95219,37.35708,"CA ANDO A-376 Sevilla DIR Utrera" 
-5.93778,37.38556,"CA ANDO A-92 DIR Granada entrada centro Transportes" 
-6.02667,37.35583,"CA ANDO S. Juan de Aznalfarache A-8058 en rotonda" 
-5.94633,37.40007,"CA ANDO Salida SE-30 Rodrigo de Escobedo" 
-5.95279,37.36096,"CA ANDO Sevilla A-376 con SE-30 DIR Madrid" 
-3.84222,43.40778,"CA ANRE Boo De Guarnizo Cantabria" 
-4.38747,36.72241,"CA ANTAS Control Policia Av. Pintor Sorolla DIR Malaga" 
-4.36883,36.72005,"CA ANTAS Control Policia C Bolivia DIR Almeria" 
-15.48792,28.09396,"CA ANTI GC-21 Las Palmas-Teror Alt Ciudad Del Campo" 
2.15533,41.39974,"CA APEZ  BCN Travessera De Gracia Lugar Para Camion Basura" 
-3.85627,39.58200,"CA APLA CM-4017 Rotonda Entrada Los Yebenes Sabados Noche" 
-4.05833,39.86291,"CA ARCA Recinto Ferial Toledo" 
-4.02027,39.86331,"CA ARCAF Antes De Llegar A La Rotonda Viniendo Desde El Casco" 
-4.01701,39.90104,"CA ARCAF Control GC. Salida Dirección Bargas" 
-4.02508,39.86311,"CA ARCAF En La Parada De Taxis De La Vega" 
-0.46348,38.71559,"CA ARGU N-340 Gormaig" 
-4.00781,40.45323,"CA ARIO Calle Del Real Villanueva De La Cañada" 
-4.00010,40.41131,"CA ARIO Glorieta Olimpica Brunete" 
-4.05207,43.35844,"CA ARPL Torrelavega Rotonda De Sniace" 
1.247642,41.272311,"CA ARUB N-240 km 17 en rotonda" 
-3.696053,42.32214,"CA ATLA BU-800 Paseo Pisones FINDES" 
2.08975,41.35404,"CA ATRE Sal.15 Ronda Dalt Direcc. C32" 
-3.38998,38.90510,"CA B041 A-4/E5 Dir Manzanares" 
-4.51147,36.61249,"CA B041 control cinturon policia local El Pinillo-" 
-4.58879,36.57298,"CA B041 control diurno policia local Carvajal" 
-4.60085,36.56522,"CA B041 control diurno policia local Torreblanca-01" 
-4.60385,36.56393,"CA B041 control diurno policia local Torreblanca-02" 
-4.53602,36.58251,"CA B041 control diurno policia local Torrequebrada" 
-4.48456,36.65656,"CA B041 Cruce Churriana" 
-4.53676,36.59332,"CA B041 diurno policia nacional Arroyo de La Miel" 
-4.52144,36.59453,"CA B041 diurno policia nacional Benalmadena-Costa" 
-4.54049,36.60743,"CA B041 Esso" 
-4.54285,36.60681,"CA B041 guardia civil Arroyo de La Miel" 
-4.45836,36.69941,"CA B041 M-40 incorporacion." 
-4.24405,36.71246,"CA B041 policia local Benagalbon" 
-4.53434,36.60685,"CA B041/trn- diurno Arroyo de La Miel-" 
-4.51906,36.60051,"CA B041/trn- diurno Benalmadena-Costa-" 
-4.51589,36.59722,"CA B041/trn- diurno pl Benalmadena-Costa-" 
-4.52485,36.60223,"CA B041/trn- diurno pn Arroyo de La Miel-" 
-4.47561,36.67604,"CA B041/trn- guardia civil Malaga-" 
-4.69128,36.55340,"CA B041/trn- guardia civil Mijas-" 
-4.48855,36.64866,"CA B041/trn- las dos carreteras Torremolinos-" 
-4.46202,36.68749,"CA B041/trn- Malaga-" 
-4.46286,36.68124,"CA B041/trn- Malaga-" 
-4.47697,36.65531,"CA B041/trn- masivo año nuevo redonda plaza mayor Malaga-" 
-4.48173,36.64976,"CA B041/trn- masivo año nuevo redonda plaza mayor Torremolinos-" 
-4.52674,36.59081,"CA B041/trn- p.local Benalmadena-Costa-" 
-4.54081,36.58810,"CA B041/trn- p.local docum Benalmadena-Costa-" 
-4.53301,36.58566,"CA B041/trn- p.local docum Benalmadena-Costa-" 
-4.52468,36.59210,"CA B041/trn- p.local docum Benalmadena-Costa-" 
-4.52648,36.59484,"CA B041/trn- p.local docum Benalmadena-Costa-" 
-4.59312,36.57010,"CA B041/trn- p.nacional Carvajal-" 
-4.54139,36.58783,"CA B041/trn- p.nacional docum Benalmadena-Costa-" 
-4.52920,36.59572,"CA B041/trn- p.nacional docum Benalmadena-Costa-" 
-4.61621,36.55828,"CA B041/trn- p.nacional docum tras el camu Los Boliches-" 
-4.51016,36.60647,"CA B041/trn- p.nacional Torremolinos-" 
-4.51460,36.60166,"CA B041/trn- Torremolinos-" 
-5.71724,43.32242,"CA BABAR LANGREO-VILLA ASTURIAS 1" 
-5.73121,43.32644,"CA BABAR LANGREO-VILLA ASTURIAS 2" 
-5.53056,42.57389,"CA BAKO N-601 con CV-162-6" 
-8.57357,42.84924,"CA BALC N-550 Rotonda Milladoiro" 
-6.21179,36.45972,"CA BARL Pery Junquera Rotonda DIR Todas" 
-5.75349,40.06881,"CA BARR EX-203 Dir Jarandilla De La Vera." 
-5.75774,40.05433,"CA BARR EX-203 Jaraiz Frente Estacion Autobuses" 
-5.74744,40.05745,"CA BARR EX-392 Ctra Jaraiz Frente Cementerio" 
2.08052,41.34598,"CA BCN9 A-2 Km 610 DIR Ambas" 
2.08727,41.36428,"CA BCN9 Alvarez de Castro DIR Ambas" 
2.10356,41.35806,"CA BCN9 Av Carrilet 311 DIR Centro" 
2.19592,41.38715,"CA BCN9 Av Litoral Hotel Arts DIR NE" 
2.11599,41.36998,"CA BCN9 Av. Torrent BCN" 
2.15298,41.43652,"CA BCN9 Avinguda de l-Estatut de Catalunya BARCELONA" 
2.12327,41.37600,"CA BCN9 Avinguda de Madrid BARCELONA" 
2.14607,41.34972,"CA BCN9 Barcelona Rda Litoral" 
2.82653,42.03110,"CA BCN9 C-66 DIR Ambas" 
2.11904,41.37925,"CA BCN9 Cardenal Reig " 
-1.70830,38.53605,"CA BCN9 CM-313 Rotonda" 
-1.74311,39.42878,"CA BCN9 CM-3222 Iniesta GC DIR Ambas" 
-1.71573,39.35975,"CA BCN9 CM-3222 Ledaña GC DIR Ambas " 
-1.80142,39.23174,"CA BCN9 CM-3222 Madrigueras" 
-2.10325,38.44919,"CA BCN9 CM-412 DIR Ambas" 
-1.744181,38.48991,"CA BCN9 CM-412 Km DIR Ambas" 
-1.58611,38.56080,"CA BCN9 CM-412 Tobarra" 
2.15972,41.38125,"CA BCN9 Compte Urgell 41" 
2.10718,41.35334,"CA BCN9 Entre Rambla Marina y Trav. Ind." 
2.11263,41.34738,"CA BCN9 Final Rbla Marina con Antig. Crtra Prat" 
2.20947,41.42088,"CA BCN9 Gran Via dl Corts Cat. 1167 DIR Centro" 
2.14509,41.35167,"CA BCN9 GU Passeig Zona franca DIR Puerto" 
2.20916,41.42561,"CA BCN9 Guipuscoa DIR Centro" 
2.21882,41.40661,"CA BCN9 Josep Pla Sobre Rda Litoral" 
2.11458,41.36588,"CA BCN9 Josep Tarradellas DIR Ambas" 
2.08801,41.37746,"CA BCN9 N-340 Esplugues" 
2.07983,41.31699,"CA BCN9 Once de Septiembre" 
2.14473,41.36728,"CA BCN9 Plaza Montjuich DIR Ambas" 
2.13115,41.43161,"CA BCN9 Rabassada DIR Ambas" 
2.08350,41.31734,"CA BCN9 Sant Cosme Prat de LL" 
2.13143,41.36822,"CA BCN9 Sta Eulalia 1 DIR Ambas" 
-0.19108,38.92370,"CA BELG Beniflá, (VALENCIA)" 
-0.19428,38.95174,"CA BELG Toni, Gandia, (Valencia)" 
-1.45860,38.04143,"CA BENJ Mula Mu" 
-2.19776,40.08379,"CA BERM Autovia Fines De Semana Cuenca" 
-2.14718,40.04034,"CA BERM Carretera Del Alcazar Cuenca" 
-2.20716,40.08330,"CA BERM N-320 Debajo Autovia Cuenca" 
-2.12239,40.05050,"CA BERM N-320A Fines De Semana Cuenca" 
-5.64004,37.49108,"CA BERT A-457 km 0.300 DIR Lora del Rio" 
-3.36566,40.46871,"CA BLAGA Alcalá De Henares 1" 
-3.36250,40.46944,"CA BLAGA Alcalá De Henares 2" 
2.40922,42.24272,"CA BLAU C-26  Rotonda Catalunya" 
2.32622,42.24652,"CA BLAU C-26  Rotonda Catalunya" 
2.49794,42.20181,"CA BLAU C-26  Rotonda Entrada Olot Catalunya" 
2.49753,42.20790,"CA BLAU C-26  Rotonda La Canya Catalunya" 
2.36556,42.25963,"CA BLAU C-38  Sant Pau Seguries Catalunya" 
2.36197,42.31575,"CA BLAU Rotonda  Camprodon Catalunya" 
0.47129,40.47977,"CA BLOM N-340 Vinaros" 
-3.73444,40.41750,"CA BNCR Casa Campo Gta Patines" 
-6.82978,37.28309,"CA BOBY A-494 KM 5.700" 
-6.83196,37.26932,"CA BOBY HU-3110 KM 0" 
-2.53915,41.470921,"CA BONP CL-116 Km CL-110 Dir Ambas" 
-0.87053,41.68955,"CA BRAD En Rotonda Direccion Huesca" 
-5.96639,43.56556,"CA BRKI Asturias Glorieta De Salinas A Piedras" 
-5.79833,43.43722,"CA BRKI Asturias Media Y" 
2.26778,41.62389,"CA BRNY en rotonda C-17 BV-1439" 
-3.81364,40.27409,"CA BUSE En Rotonda Junto A Gasolinera. Fuenlabrada Madrid" 
-3.84350,40.26379,"CA BUSE Fines De Semana. GLORIETA BAJO LA M-407. Moraleja De Enm" 
-4.74307,41.68066,"CA BUTT Ctra. Fuensaldaña Rotonda DIR Todas" 
-8.66821,42.43329,"CA BYBA Ambos Sentidos" 
1.57284,41.19326,"CA c-31 Carretera de Santa Creu de Calafell" 
-1.22361,37.99576,"CA CA84 Aperitivos Hernandez.Sta Barbara.JavaliNuevo.MU" 
-1.20669,37.97329,"CA CA84 Frente Hero C/Mayor Alcantarilla.MU" 
-1.21002,37.97671,"CA CA84 Frente Meson la Rueda.Alcantarilla.MU" 
-1.11700,37.99074,"CA CA84 Hotel Nelva.Entrada Atalayas.MU" 
-1.22211,38.01015,"CA CA84 Petronor.N-344 de Las Torres a Alcantarilla" 
-1.22533,37.96237,"CA CA84 Puerta Renault Sangonera Seca.MU.N340A" 
-0.82355,37.77528,"CA CA84 Rotonda Aeropuerto San Javier.MU" 
-0.83505,37.76312,"CA CA84 Rotonda CC Las velas.Narejos.MU" 
-0.83807,37.78904,"CA CA84 Rotonda salida N-332.MU" 
-4.89845,40.60167,"CA CAL N-110 Muñogalindo Fines De Semana" 
-2.22610,41.24456,"CA CALA A-2 Vía de servicio" 
-2.29046,41.21649,"CA CALA A-2 Vía de servicio Arcos" 
-3.95572,39.68446,"CA CALA Camino Vilaminaya Orgaz" 
-3.94055,39.66898,"CA CALA CM-410 Poligono Fuente techada" 
-2.17843,41.26874,"CA CALA Crtra. De la N-II" 
-2.19115,41.25710,"CA CALA Crtra. De la N-II Rest. El Campo" 
-2.42082,41.17194,"CA CALA N-111 Medinacelli" 
-3.97365,39.68731,"CA CALA N-401 Sonseca" 
-3.98261,39.72103,"CA CALA N-401a Ajofrín" 
-15.70893,27.79874,"CA CANA Rotonda Puerto Rico-" 
-3.64003,38.13193,"CA CANO en A-303 acceso camino La Cruz" 
-5.70278,40.96287,"CA CAPA A-62 Salida Km 243 El Marin" 
-6.51674,40.61412,"CA CAPA Ciudad Rodrigo SA" 
-5.65622,40.99796,"CA CAPA CL-519 Salamanca" 
-6.53743,40.58271,"CA CAPA CL-526 Ciudad Rodrigo (SA)" 
-6.002954,37.36071,"CA CARL Sevilla Ctra de la esclusa " 
-1.10789,38.00394,"CA Casillas MU" 
2.18389,41.49075,"CA CEOS Fin De Semana Parada Bus" 
2.03640,41.50667,"CA CHAR BP-1503 Km 18.7 Rubí Rotonda" 
-2.27296,43.17970,"CA CHAR Esclavas Azpeitia Guipuzkoa" 
-2.25884,43.19122,"CA CHAR Eskista Azpeitia Guipuzkoa" 
2.00285,41.54958,"CA CHAR Rotonda N-150 con C-243C" 
-3.63751,40.46914,"CA CHEM Madrid-C/Arequipa" 
-5.10462,37.71085,"CA CHIV  Peñalosa Andalucia" 
-4.51125,41.99126,"CA CHPS  Av San Telmo Palencia" 
-4.55845,42.07457,"CA CHPS  CL-615 Grijota" 
-4.53470,42.01402,"CA CHPS  Palencia Plaza Leon" 
-4.52832,42.00305,"CA CHPS  Palencia Rotonda Av Valladolid" 
-4.50889,41.95262,"CA CHPS P-900 Villamuriel De Cerrato" 
-4.55948,42.03591,"CA CHPS Palencia Rotonda CL-615" 
-4.04811,43.34640,"CA CHRT CA-131 Cerc Fabrica Solvay" 
-4.03972,43.41379,"CA CHRT CA-132 Cerc Calle Del Mayor" 
-4.06845,43.42046,"CA CHRT CA-351 Cerc Calle Del General" 
-5.95660,36.97680,"CA CIPO A-471" 
